Identifier	BACKGROUND	LINE	GENOTYPE	SEX	RawCoord1	RawCoord2	RawCoord3	RawCoord4	RawCoord5	RawCoord6	RawCoord7	RawCoord8	RawCoord9	RawCoord10	RawCoord11	RawCoord12	RawCoord13	RawCoord14	RawCoord15	RawCoord16	RawCoord17	RawCoord18	Centroid Size	Log Centroid Size
Sam_14403_w_M_00002.jpg	Sam	14403	w	M	908.0	605.0	830.0	706.0	847.0	756.0	728.0	805.0	735.0	826.0	645.0	846.0	1105.0	889.0	1227.0	757.0	1190.0	683.0	651.4472776484338	6.479196468729216
Sam_14403_w_M_00003.jpg	Sam	14403	w	M	736.0	679.0	645.0	764.0	654.0	814.0	539.0	842.0	542.0	862.0	447.0	868.0	878.0	986.0	1021.0	881.0	996.0	801.0	631.3637796248865	6.447882209297716
Sam_14403_w_M_00004.jpg	Sam	14403	w	M	760.0	416.0	682.0	524.0	704.0	575.0	582.0	633.0	588.0	654.0	494.0	681.0	976.0	702.0	1092.0	569.0	1056.0	493.0	675.1253381574581	6.514898359794186
Sam_14403_w_M_00005.jpg	Sam	14403	w	M	702.0	291.0	622.0	388.0	638.0	439.0	519.0	485.0	524.0	506.0	428.0	524.0	887.0	587.0	1017.0	464.0	988.0	386.0	654.2821341830381	6.483538656265298
Sam_14403_w_M_00006.jpg	Sam	14403	w	M	767.0	264.0	682.0	360.0	693.0	405.0	590.0	445.0	594.0	464.0	500.0	482.0	941.0	542.0	1065.0	424.0	1035.0	351.0	624.5234627742624	6.436988899355095
Sam_14403_w_M_00007.jpg	Sam	14403	w	M	762.0	298.0	683.0	391.0	701.0	439.0	582.0	479.0	588.0	498.0	490.0	514.0	938.0	586.0	1063.0	470.0	1032.0	392.0	630.2648473283099	6.446140123629992
Sam_14403_w_M_00008.jpg	Sam	14403	w	M	811.0	118.0	722.0	218.0	739.0	265.0	611.0	309.0	616.0	329.0	522.0	346.0	975.0	415.0	1108.0	296.0	1080.0	214.0	649.1413131548819	6.475650432840243
Sam_14403_w_M_00009.jpg	Sam	14403	w	M	727.0	216.0	650.0	302.0	663.0	345.0	557.0	380.0	559.0	397.0	476.0	409.0	872.0	483.0	999.0	380.0	974.0	309.0	576.4276961500799	6.356849913196668
Sam_14403_w_M_00010.jpg	Sam	14403	w	M	707.0	242.0	655.0	369.0	694.0	414.0	582.0	504.0	596.0	522.0	509.0	574.0	987.0	476.0	1069.0	308.0	1015.0	246.0	686.620548613117	6.5317818086461275
Sam_14541_p_F_00001.jpg	Sam	14541	p	F	755.0	464.0	663.0	578.0	693.0	640.0	554.0	696.0	564.0	720.0	443.0	748.0	990.0	786.0	1119.0	643.0	1080.0	560.0	750.0106665908158	6.620087428550311
Sam_14541_p_F_00002.jpg	Sam	14541	p	F	763.0	605.0	671.0	725.0	702.0	791.0	552.0	853.0	558.0	878.0	441.0	906.0	1008.0	946.0	1150.0	796.0	1112.0	712.0	791.2205760721849	6.673576786128317
Sam_14541_p_F_00002b.jpg	Sam	14541	p	F	751.0	161.0	650.0	273.0	673.0	340.0	521.0	386.0	526.0	412.0	404.0	426.0	951.0	526.0	1110.0	395.0	1083.0	300.0	778.499839434794	6.65736878502457
Sam_14541_p_F_00003.jpg	Sam	14541	p	F	647.0	428.0	640.0	576.0	706.0	614.0	612.0	761.0	634.0	776.0	554.0	872.0	1047.0	560.0	1072.0	359.0	988.0	311.0	802.3496051528217	6.687544429531858
Sam_14541_p_F_00004.jpg	Sam	14541	p	F	582.0	636.0	515.0	772.0	564.0	833.0	417.0	928.0	431.0	952.0	314.0	1004.0	904.0	929.0	1012.0	754.0	958.0	678.0	817.0921340678514	6.70575185969869
Sam_14541_p_F_00004b.jpg	Sam	14541	p	F	669.0	56.0	595.0	191.0	630.0	255.0	496.0	334.0	506.0	359.0	390.0	402.0	964.0	363.0	1079.0	188.0	1028.0	113.0	794.5750786146994	6.677807479453845
